latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
49.4435,37.6609,328.7,1.4,1.2,2024-05-24,1037,Aqua,MODIS,47,61.03,303.8,26.5,D,0
49.44,37.6431,338.1,1.4,1.2,2024-05-24,1037,Aqua,MODIS,87,61.03,302.6,47.3,D,0
49.4402,37.6575,324,1.4,1.2,2024-05-24,1037,Aqua,MODIS,52,61.03,304.2,20.5,D,0
49.4366,37.6398,322.8,1.4,1.2,2024-05-24,1037,Aqua,MODIS,33,61.03,301.2,18.7,D,0
49.4588,36.7642,317.9,1.5,1.2,2024-05-24,1037,Aqua,MODIS,68,61.03,298.7,19.6,D,0
49.4691,36.7594,313.6,1.5,1.2,2024-05-24,1037,Aqua,MODIS,49,61.03,298.6,12.6,D,0
49.8311,37.7036,326.7,1.3,1.1,2024-05-24,1037,Aqua,MODIS,79,61.03,301,30,D,0
50.0144,37.1889,316.1,1.4,1.2,2024-05-24,1037,Aqua,MODIS,28,61.03,302.4,9.1,D,0
50.242,36.8088,310.6,1.4,1.2,2024-05-24,1037,Aqua,MODIS,28,61.03,299.6,11.1,D,0
50.2921,36.9471,312.3,1.4,1.2,2024-05-24,1037,Aqua,MODIS,47,61.03,300.7,7.9,D,2
50.2884,36.9287,313.5,1.4,1.2,2024-05-24,1037,Aqua,MODIS,57,61.03,301.9,9.3,D,0
48.8007,39.3119,348.5,1.2,1.1,2024-05-24,1037,Aqua,MODIS,94,61.03,309.2,65.7,D,0
48.7978,39.2962,339.2,1.2,1.1,2024-05-24,1037,Aqua,MODIS,89,61.03,304.7,43.9,D,0
48.8116,39.3021,321.5,1.2,1.1,2024-05-24,1037,Aqua,MODIS,33,61.03,305.3,13.2,D,0
48.8086,39.2864,326.5,1.2,1.1,2024-05-24,1037,Aqua,MODIS,62,61.03,303.9,21.2,D,0
48.8239,39.3138,349.1,1.2,1.1,2024-05-24,1037,Aqua,MODIS,94,61.03,310.8,65.6,D,0
48.821,39.2982,340.7,1.2,1.1,2024-05-24,1037,Aqua,MODIS,90,61.03,306.8,46,D,0
48.818,39.2824,322.9,1.2,1.1,2024-05-24,1037,Aqua,MODIS,60,61.03,301.8,15.4,D,0
48.8218,38.9192,370.5,1.2,1.1,2024-05-24,1037,Aqua,MODIS,100,61.03,315.3,141.2,D,0
48.8187,38.903,366.9,1.2,1.1,2024-05-24,1037,Aqua,MODIS,100,61.03,313.8,130.2,D,0
46.5253,31.6996,315,3.2,1.7,2024-05-24,1214,Aqua,MODIS,30,61.03,296.9,37.5,D,0
48.8298,39.2842,310.7,1.1,1,2024-05-24,1844,Terra,MODIS,81,61.03,286.5,13.3,N,0
48.8315,39.2985,305.9,1.1,1,2024-05-24,1844,Terra,MODIS,66,61.03,286.4,9.6,N,0
48.8207,39.2867,314.2,1.1,1,2024-05-24,1844,Terra,MODIS,89,61.03,290,16.2,N,0
48.8224,39.3011,306,1.1,1,2024-05-24,1844,Terra,MODIS,67,61.03,288.3,9.6,N,0
48.8377,38.8917,329.1,1.1,1,2024-05-24,1844,Terra,MODIS,100,61.03,291.2,32,N,0
48.836,38.8776,326.2,1.1,1,2024-05-24,1844,Terra,MODIS,100,61.03,289.8,29.2,N,0
48.8343,38.8635,304.4,1.1,1,2024-05-24,1844,Terra,MODIS,60,61.03,286.9,9,N,0
49.4663,36.755,302.1,1,1,2024-05-24,1844,Terra,MODIS,46,61.03,286.2,7.3,N,0
49.1683,37.4924,313.1,1,1,2024-05-24,1844,Terra,MODIS,57,61.03,287.7,13.1,N,0
49.1665,37.4789,312.9,1,1,2024-05-24,1844,Terra,MODIS,48,61.03,288.1,12.4,N,0
49.1647,37.4655,320,1,1,2024-05-24,1844,Terra,MODIS,96,61.03,287.7,18.5,N,0
49.1595,37.4952,305.2,1,1,2024-05-24,1844,Terra,MODIS,63,61.03,286.3,8.3,N,0
49.14,37.4171,302.2,1,1,2024-05-24,1844,Terra,MODIS,47,61.03,286.4,6.7,N,0
49.1418,37.4306,303.2,1,1,2024-05-24,1844,Terra,MODIS,54,61.03,286.3,6.9,N,0
48.4121,33.6568,302.6,1.1,1.1,2024-05-24,1844,Terra,MODIS,50,61.03,287,8.4,N,0
48.4146,33.6714,309.2,1.1,1.1,2024-05-24,1844,Terra,MODIS,77,61.03,287.5,13.1,N,2
49.0205,37.705,306.9,1,1,2024-05-24,1844,Terra,MODIS,24,61.03,288.2,8.5,N,0
49.0223,37.7185,326.4,1,1,2024-05-24,1844,Terra,MODIS,95,61.03,290.6,25.5,N,0
49.024,37.732,321.7,1,1,2024-05-24,1844,Terra,MODIS,100,61.03,288.4,21,N,0
49.0258,37.7455,309.8,1,1,2024-05-24,1844,Terra,MODIS,78,61.03,285.5,11.7,N,0
49.0117,37.7077,318.8,1,1,2024-05-24,1844,Terra,MODIS,97,61.03,290.7,17.7,N,0
49.0135,37.7212,321.7,1,1,2024-05-24,1844,Terra,MODIS,42,61.03,290.2,19.4,N,0
48.8394,38.906,315.7,1.1,1,2024-05-24,1844,Terra,MODIS,92,61.03,289.5,17.7,N,0
48.9638,38.1947,301.6,1,1,2024-05-24,1844,Terra,MODIS,43,61.03,281.9,7,N,0
48.8411,38.9202,304.8,1.1,1,2024-05-24,1844,Terra,MODIS,62,61.03,287.5,9.5,N,0
50.2641,36.8896,301.2,1,1,2024-05-24,1845,Terra,MODIS,39,61.03,284.6,6.8,N,0
50.1619,36.8869,305.5,1,1,2024-05-24,1845,Terra,MODIS,64,61.03,285.2,9.8,N,0
50.16,36.8732,300.2,1,1,2024-05-24,1845,Terra,MODIS,23,61.03,285.9,6.8,N,0
50.195,36.8616,306.3,1,1,2024-05-24,1845,Terra,MODIS,64,61.03,286.6,8.9,N,0
50.2075,36.8861,307.9,1,1,2024-05-24,1845,Terra,MODIS,73,61.03,284.2,10.4,N,0
50.2553,36.8925,302.5,1,1,2024-05-24,1845,Terra,MODIS,30,61.03,283.5,7.2,N,0
50.2659,36.9033,309.3,1,1,2024-05-24,1845,Terra,MODIS,77,61.03,282.6,11.7,N,0
50.2995,36.9497,306.2,1,1,2024-05-24,1845,Terra,MODIS,67,61.03,283.6,9.7,N,2
50.2977,36.9359,306.7,1,1,2024-05-24,1845,Terra,MODIS,69,61.03,284.5,10,N,2
50.2861,36.9372,302.6,1.1,1.1,2024-05-25,0008,Aqua,MODIS,50,61.03,277.3,10.3,N,2
49.0239,37.7365,315.2,1,1,2024-05-25,0009,Aqua,MODIS,72,61.03,284.4,16.8,N,0
49.0221,37.7504,307.4,1,1,2024-05-25,0009,Aqua,MODIS,21,61.03,282.7,10.7,N,0
48.8398,38.8686,304.7,1,1,2024-05-25,0009,Aqua,MODIS,61,61.03,283.9,9.1,N,0
48.8378,38.8819,312.8,1,1,2024-05-25,0009,Aqua,MODIS,86,61.03,284,14.7,N,0
48.4632,38.7774,327.7,1,1,2024-05-25,0009,Aqua,MODIS,100,61.03,281.3,30,N,2
48.8359,38.8952,301.3,1,1,2024-05-25,0009,Aqua,MODIS,7,61.03,283,6.8,N,0
48.8329,38.8524,321.1,1,1,2024-05-25,0009,Aqua,MODIS,100,61.03,282.9,22.2,N,0
48.831,38.8657,314,1,1,2024-05-25,0009,Aqua,MODIS,88,61.03,282.5,15.1,N,0
52.1728,32.4825,311,1,1,2024-05-25,0815,Terra,MODIS,53,61.03,300,6.8,D,0
49.0089,38.579,332.3,1.5,1.2,2024-05-25,0816,Terra,MODIS,60,61.03,310.1,38.3,D,0
50.3166,36.8605,312.4,1.2,1.1,2024-05-25,0816,Terra,MODIS,48,61.03,300.4,8.7,D,0
50.2926,36.9363,319.8,1.2,1.1,2024-05-25,0816,Terra,MODIS,73,61.03,301.6,14.7,D,2
50.2837,36.9844,314,1.2,1.1,2024-05-25,0816,Terra,MODIS,49,61.03,301.1,8.2,D,0
50.1933,36.8522,325.5,1.2,1.1,2024-05-25,0816,Terra,MODIS,40,61.03,296.3,25.4,D,0
50.1904,36.8681,327.7,1.2,1.1,2024-05-25,0816,Terra,MODIS,54,61.03,297.9,26.7,D,0
51.0475,31.3274,311.5,1,1,2024-05-25,0816,Terra,MODIS,36,61.03,301.1,6.2,D,0
50.1882,36.8605,316.7,1.2,1.1,2024-05-25,0816,Terra,MODIS,56,61.03,296.8,14.6,D,0
50.1544,36.8801,333.9,1.2,1.1,2024-05-25,0816,Terra,MODIS,86,61.03,300.1,36.8,D,0
51.2395,28.9624,309.2,1.2,1.1,2024-05-25,0816,Terra,MODIS,57,61.03,297.9,7.2,D,0
49.894,37.767,312.3,1.3,1.1,2024-05-25,0816,Terra,MODIS,51,61.03,300.4,9.2,D,0
49.8406,37.7169,313.4,1.3,1.1,2024-05-25,0816,Terra,MODIS,44,61.03,302.2,11,D,0
49.4019,37.5873,325.4,1.3,1.1,2024-05-25,0816,Terra,MODIS,68,61.03,301.8,24.1,D,0
49.2769,37.9061,312.7,1.4,1.2,2024-05-25,0816,Terra,MODIS,48,61.03,300.9,8.7,D,0
49.4705,36.7816,314.8,1.2,1.1,2024-05-25,0816,Terra,MODIS,55,61.03,297.9,12.1,D,0
49.464,36.7615,310.7,1.2,1.1,2024-05-25,0816,Terra,MODIS,14,61.03,297.6,8.8,D,0
49.0166,38.5673,361,1.5,1.2,2024-05-25,0816,Terra,MODIS,100,61.03,310.1,142.1,D,0
49.0102,38.5435,331.1,1.5,1.2,2024-05-25,0816,Terra,MODIS,72,61.03,304.6,40.5,D,0
49.0063,38.5625,327.4,1.5,1.2,2024-05-25,0816,Terra,MODIS,39,61.03,308,29.4,D,0
49.0165,38.5408,322.9,1.5,1.2,2024-05-25,0816,Terra,MODIS,40,61.03,300.9,24.2,D,0
49.0127,38.5599,349.9,1.5,1.2,2024-05-25,0816,Terra,MODIS,95,61.03,309.2,95.1,D,0
49.0024,38.5551,326.5,1.5,1.2,2024-05-25,0816,Terra,MODIS,44,61.03,306.3,28.2,D,0
49.0635,38.1925,311.7,1.4,1.2,2024-05-25,0816,Terra,MODIS,38,61.03,300.6,8,D,2
48.8365,39.3099,320.3,1.6,1.3,2024-05-25,0816,Terra,MODIS,66,61.03,302.4,21.6,D,0
48.8258,39.305,320.3,1.6,1.3,2024-05-25,0816,Terra,MODIS,72,61.03,303.1,23.2,D,0
48.9355,38.6078,325.8,1.5,1.2,2024-05-25,0816,Terra,MODIS,79,61.03,303.4,28.5,D,0
49.2491,36.9545,328.8,1.3,1.1,2024-05-25,0816,Terra,MODIS,81,61.03,299.4,30.8,D,0
49.2461,36.9709,327,1.3,1.1,2024-05-25,0816,Terra,MODIS,80,61.03,302,27.4,D,0
49.1434,37.4536,336.1,1.3,1.1,2024-05-25,0816,Terra,MODIS,66,61.03,305.9,38.2,D,0
49.1401,37.4707,356.5,1.3,1.1,2024-05-25,0816,Terra,MODIS,98,61.03,306.5,99.8,D,0
48.8499,38.9122,324.4,1.6,1.2,2024-05-25,0816,Terra,MODIS,66,61.03,301.9,30.9,D,0
49.137,37.4322,330,1.3,1.1,2024-05-25,0816,Terra,MODIS,32,61.03,302.1,30.5,D,0
48.8479,38.8669,360.1,1.5,1.2,2024-05-25,0816,Terra,MODIS,100,61.03,300.1,151.4,D,0
48.8437,38.8869,355.5,1.6,1.2,2024-05-25,0816,Terra,MODIS,98,61.03,298.6,124.4,D,0
48.8395,38.9072,371.1,1.6,1.2,2024-05-25,0816,Terra,MODIS,100,61.03,301.9,210.7,D,0
49.1386,37.4264,330,1.3,1.1,2024-05-25,0816,Terra,MODIS,58,61.03,302.2,33.4,D,0
49.1321,37.4606,325.3,1.3,1.1,2024-05-25,0816,Terra,MODIS,74,61.03,301,24.9,D,0
48.848,38.9049,348.9,1.6,1.2,2024-05-25,0816,Terra,MODIS,95,61.03,302.2,97.2,D,0
48.8439,38.925,335.7,1.6,1.2,2024-05-25,0816,Terra,MODIS,76,61.03,301.1,51.4,D,0
48.8499,38.8396,341,1.5,1.2,2024-05-25,0816,Terra,MODIS,91,61.03,292.4,75.2,D,0
48.8458,38.8595,388.9,1.5,1.2,2024-05-25,0816,Terra,MODIS,100,61.03,305,353.1,D,0
48.8417,38.8795,364.7,1.6,1.2,2024-05-25,0816,Terra,MODIS,100,61.03,301.9,169.9,D,0
48.8376,38.8997,345.1,1.6,1.2,2024-05-25,0816,Terra,MODIS,93,61.03,299.7,80.4,D,0
48.8394,38.8348,327.8,1.5,1.2,2024-05-25,0816,Terra,MODIS,76,61.03,297.8,38.7,D,0
48.8353,38.8547,360.5,1.5,1.2,2024-05-25,0816,Terra,MODIS,100,61.03,305.6,154.8,D,0
48.8249,38.85,321.7,1.5,1.2,2024-05-25,0816,Terra,MODIS,68,61.03,298.8,25.4,D,0
48.9758,38.0456,322.6,1.4,1.2,2024-05-25,0816,Terra,MODIS,68,61.03,303.9,21.4,D,0
49.0293,37.7179,323.3,1.4,1.2,2024-05-25,0816,Terra,MODIS,31,61.03,299.5,21.7,D,0
49.0259,37.7355,348.7,1.4,1.2,2024-05-25,0816,Terra,MODIS,95,61.03,305.5,82.5,D,0
49.0224,37.7531,324.1,1.4,1.2,2024-05-25,0816,Terra,MODIS,51,61.03,301.9,21.6,D,0
49.0194,37.7135,327,1.4,1.2,2024-05-25,0816,Terra,MODIS,27,61.03,301.4,28.9,D,0
49.0095,37.709,333,1.4,1.2,2024-05-25,0816,Terra,MODIS,26,61.03,302.1,40.3,D,0
48.9996,37.7046,331.8,1.4,1.2,2024-05-25,0816,Terra,MODIS,0,61.03,298.9,41,D,0
48.9551,37.8334,316.2,1.4,1.2,2024-05-25,0816,Terra,MODIS,63,61.03,301,11.8,D,2
49.1297,36.3986,312.9,1.2,1.1,2024-05-25,0816,Terra,MODIS,0,61.03,298.9,7.6,D,0
48.9307,37.2477,316.2,1.3,1.1,2024-05-25,0816,Terra,MODIS,59,61.03,299.9,12.3,D,0
48.0318,39.5096,317,1.7,1.3,2024-05-25,0816,Terra,MODIS,70,61.03,298.3,23.9,D,0
47.8734,39.3017,319.1,1.7,1.3,2024-05-25,0816,Terra,MODIS,73,61.03,303.2,21.3,D,0
47.7252,38.074,325.3,1.5,1.2,2024-05-25,0816,Terra,MODIS,79,61.03,302.1,30,D,0
47.6433,37.222,315.8,1.4,1.2,2024-05-25,0816,Terra,MODIS,61,61.03,302,11,D,0
47.6368,37.2001,343.2,1.4,1.2,2024-05-25,0816,Terra,MODIS,92,61.03,303.5,68.4,D,0
47.6333,37.2178,315.1,1.4,1.2,2024-05-25,0816,Terra,MODIS,49,61.03,301.9,9.7,D,0
47.5081,35.5473,317.3,1.2,1.1,2024-05-25,0816,Terra,MODIS,64,61.03,302.3,11.6,D,0
47.497,35.6081,315.8,1.2,1.1,2024-05-25,0816,Terra,MODIS,60,61.03,302.1,10.3,D,0
47.4942,35.6233,311.9,1.2,1.1,2024-05-25,0816,Terra,MODIS,26,61.03,301.5,6.4,D,0
47.5055,35.5407,326.8,1.2,1.1,2024-05-25,0816,Terra,MODIS,79,61.03,302.2,25,D,0
47.2799,35.8749,327.3,1.2,1.1,2024-05-25,0816,Terra,MODIS,80,61.03,305.9,23.5,D,0
46.5488,32.7067,349.6,1,1,2024-05-25,0817,Terra,MODIS,95,61.03,306.4,53.7,D,0
46.5508,32.6938,357.9,1,1,2024-05-25,0817,Terra,MODIS,99,61.03,304.1,75.1,D,0
46.955,33.49,315,1.1,1,2024-05-25,0817,Terra,MODIS,54,61.03,304.1,6.5,D,0
46.9847,36.2872,318,1.1,1,2024-05-25,1117,Aqua,MODIS,52,61.03,305.9,6.3,D,0
46.5396,32.7023,330.9,1,1,2024-05-25,1117,Aqua,MODIS,54,61.03,308.5,17.9,D,0
46.5484,32.6993,367.2,1,1,2024-05-25,1117,Aqua,MODIS,100,61.03,312.3,98.5,D,0
46.64,32.9269,334,1,1,2024-05-25,1117,Aqua,MODIS,83,61.03,309.8,21.5,D,0
46.529,31.7218,324.3,1.1,1,2024-05-25,1117,Aqua,MODIS,54,61.03,309.9,12.2,D,0
46.9515,33.493,319.3,1,1,2024-05-25,1117,Aqua,MODIS,59,61.03,308.4,8.2,D,0
46.9269,32.8526,324,1,1,2024-05-25,1117,Aqua,MODIS,68,61.03,309.2,10.7,D,0
47.3827,35.5809,319.1,1,1,2024-05-25,1117,Aqua,MODIS,56,61.03,307.9,8.5,D,0
47.7215,38.0677,318.5,1.3,1.1,2024-05-25,1117,Aqua,MODIS,59,61.03,306,9.1,D,0
47.6373,37.2122,320.6,1.2,1.1,2024-05-25,1117,Aqua,MODIS,67,61.03,307.1,11.5,D,0
47.6355,37.1971,316.8,1.2,1.1,2024-05-25,1117,Aqua,MODIS,55,61.03,305.3,7.4,D,0
47.4928,35.6413,315.3,1,1,2024-05-25,1117,Aqua,MODIS,32,61.03,304,5.4,D,0
47.4875,35.6005,322.1,1,1,2024-05-25,1117,Aqua,MODIS,36,61.03,304.7,10.6,D,0
47.4984,35.5412,319,1,1,2024-05-25,1117,Aqua,MODIS,62,61.03,304.7,9.2,D,0
47.5784,36.1116,316.1,1.1,1,2024-05-25,1117,Aqua,MODIS,52,61.03,302.8,7.5,D,0
47.8054,37.7252,320.2,1.2,1.1,2024-05-25,1117,Aqua,MODIS,67,61.03,308.2,9,D,0
47.6264,35.3938,328.1,1,1,2024-05-25,1117,Aqua,MODIS,76,61.03,310.6,16.6,D,0
47.5961,34.2957,336.2,1,1,2024-05-25,1117,Aqua,MODIS,64,61.03,306.1,28.5,D,0
48.1072,38.2606,321.1,1.3,1.1,2024-05-25,1117,Aqua,MODIS,69,61.03,305.4,13.2,D,0
48.1055,38.2437,324.2,1.3,1.1,2024-05-25,1117,Aqua,MODIS,74,61.03,305.9,18,D,0
48.7335,39.1279,323.9,1.4,1.2,2024-05-25,1117,Aqua,MODIS,64,61.03,306.1,19.9,D,0
48.7316,39.1084,397.3,1.4,1.2,2024-05-25,1117,Aqua,MODIS,100,61.03,313,385.3,D,0
48.7297,39.0891,341,1.4,1.2,2024-05-25,1117,Aqua,MODIS,89,61.03,305.8,57.9,D,0
48.7389,39.1195,362.5,1.4,1.2,2024-05-25,1117,Aqua,MODIS,100,61.03,308.4,141.9,D,0
48.737,39.1,389.6,1.4,1.2,2024-05-25,1117,Aqua,MODIS,100,61.03,311.6,316.8,D,0
48.8187,39.2813,316.9,1.5,1.2,2024-05-25,1117,Aqua,MODIS,24,61.03,303.6,10.2,D,0
48.8311,39.2984,336.6,1.5,1.2,2024-05-25,1117,Aqua,MODIS,86,61.03,306.5,48.3,D,0
48.8293,39.279,326.7,1.5,1.2,2024-05-25,1117,Aqua,MODIS,77,61.03,304.6,25.9,D,0
48.8343,39.2925,330.3,1.5,1.2,2024-05-25,1117,Aqua,MODIS,81,61.03,305.4,32.6,D,0
48.8261,38.8613,325.7,1.4,1.2,2024-05-25,1117,Aqua,MODIS,67,61.03,304,21.7,D,0
48.8243,38.8424,359.2,1.4,1.2,2024-05-25,1117,Aqua,MODIS,99,61.03,307.5,121.8,D,0
48.8225,38.8238,333.9,1.4,1.2,2024-05-25,1117,Aqua,MODIS,84,61.03,303.6,41.1,D,0
48.8401,38.8966,354.7,1.4,1.2,2024-05-25,1117,Aqua,MODIS,97,61.03,305.6,103.3,D,0
48.8383,38.8776,343.6,1.4,1.2,2024-05-25,1117,Aqua,MODIS,91,61.03,302.3,64.7,D,0
48.8365,38.8588,341,1.4,1.2,2024-05-25,1117,Aqua,MODIS,89,61.03,305.4,58.9,D,0
48.8347,38.84,350.8,1.4,1.2,2024-05-25,1117,Aqua,MODIS,95,61.03,308,90.9,D,0
48.8329,38.8213,359.2,1.4,1.2,2024-05-25,1117,Aqua,MODIS,99,61.03,306.1,124.9,D,0
48.8311,38.8027,335.1,1.4,1.2,2024-05-25,1117,Aqua,MODIS,85,61.03,300.7,46,D,0
48.8469,38.8563,337.9,1.4,1.2,2024-05-25,1117,Aqua,MODIS,87,61.03,299.4,52.2,D,0
48.845,38.8375,360,1.4,1.2,2024-05-25,1117,Aqua,MODIS,99,61.03,301.7,128,D,0
48.8432,38.8189,390.1,1.4,1.2,2024-05-25,1117,Aqua,MODIS,100,61.03,306,314.2,D,0
48.8414,38.8003,387.4,1.4,1.2,2024-05-25,1117,Aqua,MODIS,100,61.03,305.6,292.8,D,0
48.8396,38.7817,332.7,1.4,1.2,2024-05-25,1117,Aqua,MODIS,83,61.03,294.5,42.3,D,0
48.1328,32.8283,325.4,1,1,2024-05-25,1117,Aqua,MODIS,68,61.03,307.6,12,D,0
48.5125,34.6266,321.2,1,1,2024-05-25,1117,Aqua,MODIS,57,61.03,307.9,9.9,D,2
48.9987,38.5442,343.8,1.4,1.2,2024-05-25,1117,Aqua,MODIS,91,61.03,311.8,59.6,D,0
49.0108,38.5602,353.4,1.4,1.2,2024-05-25,1117,Aqua,MODIS,96,61.03,315,90.2,D,0
48.9633,38.0933,328.3,1.3,1.1,2024-05-25,1117,Aqua,MODIS,45,61.03,304,27.1,D,0
48.9907,38.1587,324.2,1.3,1.1,2024-05-25,1117,Aqua,MODIS,68,61.03,307.9,13,D,0
48.9884,37.7442,319.8,1.3,1.1,2024-05-25,1117,Aqua,MODIS,24,61.03,304,9.8,D,2
48.9348,37.2468,324.8,1.2,1.1,2024-05-25,1117,Aqua,MODIS,74,61.03,299.6,21.3,D,0
49.0144,37.7031,335.2,1.3,1.1,2024-05-25,1117,Aqua,MODIS,76,61.03,304.6,39.6,D,0
49.0278,37.7344,353.8,1.3,1.1,2024-05-25,1117,Aqua,MODIS,97,61.03,307,85.9,D,0
49.026,37.7176,333.2,1.3,1.1,2024-05-25,1117,Aqua,MODIS,72,61.03,303,32.8,D,0
49.1341,37.4879,333.2,1.2,1.1,2024-05-25,1117,Aqua,MODIS,64,61.03,307.6,28.1,D,0
49.1324,37.4712,372.1,1.2,1.1,2024-05-25,1117,Aqua,MODIS,100,61.03,311.9,150.1,D,0
49.1306,37.4546,333.2,1.2,1.1,2024-05-25,1117,Aqua,MODIS,54,61.03,307.7,28.6,D,0
49.1421,37.4688,332.3,1.2,1.1,2024-05-25,1117,Aqua,MODIS,50,61.03,310.2,23,D,0
49.1653,37.4973,333.8,1.2,1.1,2024-05-25,1117,Aqua,MODIS,59,61.03,307.4,29.5,D,0
49.1599,37.4473,347.8,1.2,1.1,2024-05-25,1117,Aqua,MODIS,92,61.03,309,62.2,D,0
49.1581,37.4307,384.4,1.2,1.1,2024-05-25,1117,Aqua,MODIS,100,61.03,316.3,221.1,D,0
49.1563,37.4141,328.4,1.2,1.1,2024-05-25,1117,Aqua,MODIS,62,61.03,300.7,25.4,D,0
49.2403,36.9606,323.2,1.2,1.1,2024-05-25,1117,Aqua,MODIS,58,61.03,306.4,17.1,D,0
49.2385,36.9447,326.3,1.2,1.1,2024-05-25,1117,Aqua,MODIS,68,61.03,303.5,21.5,D,0
49.2499,36.9581,327.8,1.2,1.1,2024-05-25,1117,Aqua,MODIS,52,61.03,305.3,22.3,D,0
49.269,36.9531,328.4,1.2,1.1,2024-05-25,1117,Aqua,MODIS,69,61.03,304.5,25.5,D,0
49.4829,37.9122,319.3,1.3,1.1,2024-05-25,1117,Aqua,MODIS,57,61.03,305.7,10.7,D,0
49.8505,37.6347,314.6,1.3,1.1,2024-05-25,1117,Aqua,MODIS,29,61.03,303.3,8.5,D,0
49.8945,37.7618,314.8,1.3,1.1,2024-05-25,1117,Aqua,MODIS,37,61.03,304,8.5,D,0
49.8428,36.8977,328.1,1.2,1.1,2024-05-25,1117,Aqua,MODIS,78,61.03,300.9,25.9,D,0
49.8446,36.9142,367.2,1.2,1.1,2024-05-25,1117,Aqua,MODIS,100,61.03,306.6,132.5,D,0
45.8323,33.9027,321.5,1,1,2024-05-25,1117,Aqua,MODIS,70,61.03,304.1,10.1,D,0
46.1384,32.9887,317.6,1,1,2024-05-25,1117,Aqua,MODIS,47,61.03,301.4,8.2,D,0
50.067,31.0565,320.5,1,1,2024-05-25,1118,Aqua,MODIS,52,61.03,303.3,11.6,D,0
50.1656,37.0443,324.2,1.2,1.1,2024-05-25,1118,Aqua,MODIS,69,61.03,305.8,13.6,D,0
50.1845,36.8499,326.1,1.2,1.1,2024-05-25,1118,Aqua,MODIS,42,61.03,302.2,24,D,0
50.2172,36.8753,323.2,1.2,1.1,2024-05-25,1118,Aqua,MODIS,58,61.03,303.2,16.1,D,0
50.2851,36.9384,325.5,1.2,1.1,2024-05-25,1118,Aqua,MODIS,76,61.03,305.6,18.8,D,2
50.2948,36.9358,321.2,1.2,1.1,2024-05-25,1118,Aqua,MODIS,38,61.03,305.9,12.8,D,2
50.2366,36.3265,313.8,1.2,1.1,2024-05-25,1118,Aqua,MODIS,30,61.03,301.8,8.3,D,0
50.3165,36.8608,317.6,1.2,1.1,2024-05-25,1118,Aqua,MODIS,49,61.03,302.8,11.2,D,0
50.3146,36.8441,323.4,1.2,1.1,2024-05-25,1118,Aqua,MODIS,67,61.03,305.4,19.4,D,0
50.024,29.5139,322.3,1.1,1.1,2024-05-25,1118,Aqua,MODIS,64,61.03,310,9.4,D,0
51.0101,35.1669,313.9,1.1,1,2024-05-25,1118,Aqua,MODIS,11,61.03,303,6.2,D,0
50.5898,30.4129,348.1,1,1,2024-05-25,1118,Aqua,MODIS,94,61.03,306.2,56.5,D,0
50.5874,30.3987,374.2,1,1,2024-05-25,1118,Aqua,MODIS,100,61.03,307.2,134.4,D,0
50.6243,30.1178,313.7,1.1,1,2024-05-25,1118,Aqua,MODIS,48,61.03,299.6,6.5,D,0
50.6218,30.1034,326.4,1.1,1,2024-05-25,1118,Aqua,MODIS,79,61.03,302.1,20.7,D,0
51.8285,34.3239,314.4,1.1,1,2024-05-25,1118,Aqua,MODIS,44,61.03,300.1,7,D,0
51.3288,29.172,316.5,1.1,1,2024-05-25,1118,Aqua,MODIS,73,61.03,303.6,10.7,D,0
52.2676,33.6384,312.1,1,1,2024-05-25,1118,Aqua,MODIS,33,61.03,301.1,5.2,D,0
48.8494,38.851,306.7,2.9,1.6,2024-05-25,1747,Terra,MODIS,33,61.03,287.7,39.9,N,0
48.7334,39.091,364.3,1.7,1.3,2024-05-26,0718,Terra,MODIS,100,61.03,298.8,213.4,D,0
48.7316,39.114,361.6,1.7,1.3,2024-05-26,0718,Terra,MODIS,100,61.03,295.6,196.6,D,0
48.7025,25.9653,324.2,1.2,1.1,2024-05-26,0857,Terra,MODIS,74,61.03,304.1,18.7,D,0
48.7194,39.0525,406.5,1.9,1.3,2024-05-26,1020,Aqua,MODIS,100,61.03,311.7,733.6,D,0
48.7244,39.1306,330.2,1.9,1.3,2024-05-26,1020,Aqua,MODIS,80,61.03,303.5,54.1,D,0
48.719,39.1068,347.6,1.9,1.3,2024-05-26,1020,Aqua,MODIS,94,61.03,305.8,123.5,D,0
48.7135,39.0827,333.8,1.9,1.3,2024-05-26,1020,Aqua,MODIS,87,61.03,303.9,63.3,D,0
48.7357,39.1245,325.1,1.9,1.3,2024-05-26,1020,Aqua,MODIS,75,61.03,304.3,38.9,D,0
48.7303,39.1008,337.3,1.9,1.3,2024-05-26,1020,Aqua,MODIS,89,61.03,307,77.5,D,0
48.7249,39.0768,362,1.9,1.3,2024-05-26,1020,Aqua,MODIS,100,61.03,307.6,211.2,D,0
48.7139,39.028,326.6,1.9,1.3,2024-05-26,1020,Aqua,MODIS,76,61.03,295.5,45.1,D,0
48.7297,39.0701,353.1,1.9,1.3,2024-05-26,1020,Aqua,MODIS,97,61.03,305.1,155.3,D,0
48.7241,39.0458,382.7,1.9,1.3,2024-05-26,1020,Aqua,MODIS,100,61.03,307.5,403.5,D,0
48.7184,39.0214,316.6,1.9,1.3,2024-05-26,1020,Aqua,MODIS,57,61.03,293.6,22.2,D,0
