latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
47.0398,33.2888,326,1.7,1.3,2023-08-06,0756,Terra,MODIS,72,61.03,306.2,24,D,0
47.038,33.3109,355,1.7,1.3,2023-08-06,0756,Terra,MODIS,97,61.03,308.5,130.2,D,0
47.0361,33.3329,339.7,1.7,1.3,2023-08-06,0756,Terra,MODIS,87,61.03,309.3,60.1,D,0
48.5296,32.9989,314.3,4.7,2,2023-08-06,0933,Terra,MODIS,57,61.03,301,47.7,D,0
48.5308,32.992,313.4,4.7,2,2023-08-06,0933,Terra,MODIS,56,61.03,301.1,43.3,D,0
47.4276,30.0775,315.5,3.8,1.8,2023-08-06,0934,Terra,MODIS,34,61.03,300.1,33.2,D,0
47.4592,33.5345,349.1,1.8,1.3,2023-08-06,1029,Aqua,MODIS,94,61.03,308.1,112.4,D,0
46.2211,34.5789,328.1,1.8,1.3,2023-08-06,1029,Aqua,MODIS,81,61.03,304.9,34.9,D,0
46.2308,34.1279,335.2,1.8,1.3,2023-08-06,1029,Aqua,MODIS,62,61.03,304.8,59.6,D,0
46.2258,34.1052,333.1,1.9,1.3,2023-08-06,1029,Aqua,MODIS,76,61.03,305.1,53,D,0
46.7511,36.0529,328.1,1.4,1.2,2023-08-06,1029,Aqua,MODIS,72,61.03,312.1,19.2,D,0
46.9041,36.7897,321.6,1.3,1.1,2023-08-06,1029,Aqua,MODIS,47,61.03,309.1,10.3,D,0
46.4182,34.2274,324.8,1.8,1.3,2023-08-06,1029,Aqua,MODIS,66,61.03,306.8,22.9,D,0
47.2201,38.0969,333.8,1.2,1.1,2023-08-06,1029,Aqua,MODIS,80,61.03,311.9,21.6,D,0
47.2175,38.0821,333.4,1.2,1.1,2023-08-06,1029,Aqua,MODIS,79,61.03,312.8,20.9,D,0
47.2295,38.0933,331.1,1.2,1.1,2023-08-06,1029,Aqua,MODIS,76,61.03,314.4,17.2,D,0
47.2268,38.0784,338.3,1.2,1.1,2023-08-06,1029,Aqua,MODIS,85,61.03,313,30.2,D,0
46.9063,35.9944,335.2,1.4,1.2,2023-08-06,1029,Aqua,MODIS,82,61.03,309.4,38,D,0
46.9026,35.9762,325.2,1.4,1.2,2023-08-06,1029,Aqua,MODIS,67,61.03,310.8,15,D,0
46.9188,35.8899,325.4,1.5,1.2,2023-08-06,1029,Aqua,MODIS,65,61.03,312.6,12.6,D,0
46.923,35.8811,338.5,1.5,1.2,2023-08-06,1029,Aqua,MODIS,86,61.03,312.4,43.9,D,0
46.9192,35.8628,328.7,1.5,1.2,2023-08-06,1029,Aqua,MODIS,74,61.03,312.7,19.6,D,0
47.3005,37.7798,325.7,1.2,1.1,2023-08-06,1029,Aqua,MODIS,38,61.03,312.1,10.4,D,0
46.4809,33.6528,323.8,1.9,1.4,2023-08-06,1029,Aqua,MODIS,65,61.03,306.2,23.3,D,0
46.4924,33.6473,327.8,1.9,1.4,2023-08-06,1029,Aqua,MODIS,73,61.03,305.7,35.1,D,0
46.8346,35.1748,321.8,1.6,1.2,2023-08-06,1029,Aqua,MODIS,57,61.03,308.8,12.9,D,0
46.9772,35.8176,330.9,1.5,1.2,2023-08-06,1029,Aqua,MODIS,77,61.03,311.5,25,D,0
46.9735,35.7991,325.6,1.5,1.2,2023-08-06,1029,Aqua,MODIS,37,61.03,311.7,13.6,D,0
46.9874,35.8131,343.9,1.5,1.2,2023-08-06,1029,Aqua,MODIS,90,61.03,311.6,60,D,0
46.9837,35.7946,326.9,1.5,1.2,2023-08-06,1029,Aqua,MODIS,18,61.03,310.8,15.7,D,0
46.9908,35.8065,342.8,1.5,1.2,2023-08-06,1029,Aqua,MODIS,89,61.03,312.1,56.7,D,0
46.9683,35.5321,344,1.5,1.2,2023-08-06,1029,Aqua,MODIS,90,61.03,311.9,64.1,D,0
46.9644,35.5131,332.4,1.5,1.2,2023-08-06,1029,Aqua,MODIS,79,61.03,311.7,31.5,D,0
46.9208,35.3026,327.7,1.5,1.2,2023-08-06,1029,Aqua,MODIS,73,61.03,310.9,20.6,D,0
46.9748,35.5084,327.3,1.5,1.2,2023-08-06,1029,Aqua,MODIS,72,61.03,311.3,21.5,D,0
46.9354,35.3172,339.1,1.5,1.2,2023-08-06,1029,Aqua,MODIS,86,61.03,311.6,50.1,D,0
47.2222,36.4759,325.1,1.3,1.1,2023-08-06,1029,Aqua,MODIS,67,61.03,309.8,15.7,D,0
47.2194,36.4704,326.4,1.3,1.1,2023-08-06,1029,Aqua,MODIS,71,61.03,309.7,18.2,D,0
47.4131,37.4255,338.6,1.2,1.1,2023-08-06,1029,Aqua,MODIS,86,61.03,310.9,36.8,D,0
47.0532,35.4257,320.5,1.5,1.2,2023-08-06,1029,Aqua,MODIS,54,61.03,308.7,12.7,D,0
46.4792,32.812,322.9,2.1,1.4,2023-08-06,1029,Aqua,MODIS,65,61.03,304.1,26.5,D,0
47.1075,35.525,331.7,1.5,1.2,2023-08-06,1029,Aqua,MODIS,79,61.03,309.9,31.6,D,0
47.1037,35.506,327.7,1.5,1.2,2023-08-06,1029,Aqua,MODIS,73,61.03,309,24,D,0
47.3086,36.4876,326.3,1.3,1.1,2023-08-06,1029,Aqua,MODIS,70,61.03,311.2,19.4,D,0
47.3054,36.4706,327.5,1.3,1.1,2023-08-06,1029,Aqua,MODIS,73,61.03,310.1,20.5,D,0
47.1179,35.5203,322.8,1.5,1.2,2023-08-06,1029,Aqua,MODIS,46,61.03,308.6,12.7,D,0
47.1141,35.5014,330.3,1.5,1.2,2023-08-06,1029,Aqua,MODIS,77,61.03,309.2,29.5,D,0
47.6413,38.1082,324.5,1.1,1.1,2023-08-06,1029,Aqua,MODIS,66,61.03,308.7,10.4,D,0
47.6387,38.0934,328.2,1.1,1.1,2023-08-06,1029,Aqua,MODIS,73,61.03,309.4,15.7,D,0
46.4374,32.3481,325.3,2.3,1.5,2023-08-06,1029,Aqua,MODIS,56,61.03,306,22.9,D,0
46.4497,32.3418,334.6,2.3,1.5,2023-08-06,1029,Aqua,MODIS,63,61.03,306,57.4,D,0
46.4431,32.3142,332.9,2.3,1.5,2023-08-06,1029,Aqua,MODIS,77,61.03,307.9,51.6,D,0
47.167,34.8917,325.1,1.6,1.2,2023-08-06,1029,Aqua,MODIS,70,61.03,307.7,22.5,D,0
47.6841,37.4871,321.1,1.2,1.1,2023-08-06,1029,Aqua,MODIS,57,61.03,308.1,10.3,D,0
46.8561,33.3952,331.4,1.9,1.4,2023-08-06,1029,Aqua,MODIS,79,61.03,306.5,49,D,0
46.8597,33.3889,329.9,1.9,1.4,2023-08-06,1029,Aqua,MODIS,77,61.03,306.9,43.8,D,0
47.588,36.8023,321.1,1.3,1.1,2023-08-06,1029,Aqua,MODIS,61,61.03,306,12.7,D,0
46.8548,33.3109,322.5,2,1.4,2023-08-06,1029,Aqua,MODIS,63,61.03,306.8,18.8,D,0
47.6009,36.8146,334.4,1.3,1.1,2023-08-06,1029,Aqua,MODIS,83,61.03,306.2,34.9,D,0
47.5977,36.7982,357.5,1.3,1.1,2023-08-06,1029,Aqua,MODIS,98,61.03,309.6,101,D,0
47.5946,36.7817,326.5,1.3,1.1,2023-08-06,1029,Aqua,MODIS,73,61.03,307.1,21.3,D,0
47.1397,34.5398,320.7,1.7,1.3,2023-08-06,1029,Aqua,MODIS,59,61.03,306.5,11.5,D,0
47.1352,34.5189,326.5,1.7,1.3,2023-08-06,1029,Aqua,MODIS,73,61.03,308,24.8,D,0
46.8664,33.3052,328.6,2,1.4,2023-08-06,1029,Aqua,MODIS,75,61.03,307.2,36,D,0
47.1771,34.6591,320,1.6,1.3,2023-08-06,1029,Aqua,MODIS,46,61.03,307.3,13.2,D,0
47.7708,37.5617,322.4,1.2,1.1,2023-08-06,1029,Aqua,MODIS,64,61.03,307.2,11.9,D,0
47.3425,35.3413,324.7,1.5,1.2,2023-08-06,1029,Aqua,MODIS,70,61.03,309.7,20.6,D,0
46.9629,33.3918,327.9,1.9,1.4,2023-08-06,1029,Aqua,MODIS,74,61.03,307.1,30.9,D,0
47.8135,37.554,323.4,1.2,1.1,2023-08-06,1029,Aqua,MODIS,68,61.03,307.6,12,D,0
47.8201,37.5349,321.9,1.2,1.1,2023-08-06,1029,Aqua,MODIS,56,61.03,306.8,9.9,D,0
47.3671,35.2189,327.9,1.5,1.2,2023-08-06,1029,Aqua,MODIS,75,61.03,308.3,25.3,D,0
46.9889,33.4775,327.9,1.9,1.3,2023-08-06,1029,Aqua,MODIS,74,61.03,306.5,33.7,D,0
46.9673,33.3825,326.7,1.9,1.4,2023-08-06,1029,Aqua,MODIS,72,61.03,306.7,28.3,D,0
47.5343,35.9305,320.3,1.4,1.2,2023-08-06,1029,Aqua,MODIS,58,61.03,308.7,10.3,D,0
47.5307,35.9128,345.6,1.4,1.2,2023-08-06,1029,Aqua,MODIS,92,61.03,310.1,68.6,D,0
47.2444,34.4144,320.2,1.7,1.3,2023-08-06,1029,Aqua,MODIS,56,61.03,306.9,12.2,D,0
47.2819,34.5347,333.9,1.6,1.3,2023-08-06,1029,Aqua,MODIS,71,61.03,307,44.5,D,0
47.6024,36.0546,327.1,1.4,1.2,2023-08-06,1029,Aqua,MODIS,66,61.03,309.6,19.8,D,0
47.0365,33.3486,338.5,1.9,1.4,2023-08-06,1029,Aqua,MODIS,86,61.03,308.6,66.3,D,0
47.0691,33.4383,327.2,1.9,1.3,2023-08-06,1029,Aqua,MODIS,65,61.03,306.7,27.4,D,0
47.048,33.3429,323.3,1.9,1.4,2023-08-06,1029,Aqua,MODIS,50,61.03,306.5,13.7,D,0
47.6114,36.0644,321.7,1.4,1.2,2023-08-06,1029,Aqua,MODIS,28,61.03,309.9,10.1,D,0
47.6079,36.0469,327.1,1.4,1.2,2023-08-06,1029,Aqua,MODIS,74,61.03,309.6,19.7,D,0
47.3003,34.5671,343.2,1.6,1.3,2023-08-06,1029,Aqua,MODIS,78,61.03,308.5,74.4,D,0
47.2958,34.5463,327.7,1.6,1.3,2023-08-06,1029,Aqua,MODIS,56,61.03,310.1,26.2,D,0
47.3111,34.5621,323,1.6,1.3,2023-08-06,1029,Aqua,MODIS,37,61.03,307.5,16.7,D,0
47.0458,33.3658,324.7,1.9,1.4,2023-08-06,1029,Aqua,MODIS,60,61.03,307.9,17.6,D,0
47.0403,33.342,339.4,1.9,1.4,2023-08-06,1029,Aqua,MODIS,87,61.03,308.3,69.6,D,0
47.8574,37.2305,330.2,1.2,1.1,2023-08-06,1029,Aqua,MODIS,79,61.03,307.3,24.8,D,0
47.8545,37.2148,328.8,1.2,1.1,2023-08-06,1029,Aqua,MODIS,77,61.03,307.2,22.8,D,0
47.0918,33.3433,321.3,1.9,1.4,2023-08-06,1029,Aqua,MODIS,30,61.03,305.9,14.9,D,0
47.081,33.2954,328.7,1.9,1.4,2023-08-06,1029,Aqua,MODIS,75,61.03,307.1,34.4,D,0
47.4018,34.6552,340.9,1.6,1.3,2023-08-06,1029,Aqua,MODIS,88,61.03,308.5,66,D,0
47.9354,37.1405,319.2,1.2,1.1,2023-08-06,1029,Aqua,MODIS,43,61.03,307.4,8.6,D,0
47.1098,33.1124,325.5,2,1.4,2023-08-06,1029,Aqua,MODIS,63,61.03,307.2,23.4,D,0
47.4157,34.4371,340.1,1.7,1.3,2023-08-06,1029,Aqua,MODIS,87,61.03,309.9,64.4,D,0
47.1162,33.027,322.8,2,1.4,2023-08-06,1029,Aqua,MODIS,37,61.03,306.6,17,D,0
47.9492,36.6069,332.4,1.3,1.1,2023-08-06,1029,Aqua,MODIS,81,61.03,305.4,32.7,D,0
47.4143,33.9369,321.2,1.8,1.3,2023-08-06,1029,Aqua,MODIS,19,61.03,305.8,15.2,D,0
47.4254,33.9316,324.4,1.8,1.3,2023-08-06,1029,Aqua,MODIS,50,61.03,305.2,22.6,D,0
47.9512,36.2354,342.9,1.3,1.1,2023-08-06,1029,Aqua,MODIS,90,61.03,309.6,55.5,D,0
47.9479,36.2184,335.6,1.3,1.1,2023-08-06,1029,Aqua,MODIS,84,61.03,308.3,37.7,D,0
47.4181,33.6308,323.1,1.8,1.3,2023-08-06,1029,Aqua,MODIS,63,61.03,307.1,20.1,D,0
47.9062,35.8971,322.5,1.4,1.2,2023-08-06,1029,Aqua,MODIS,61,61.03,309.4,13.6,D,0
47.4141,33.5567,325.2,1.8,1.3,2023-08-06,1029,Aqua,MODIS,69,61.03,308.1,24.7,D,0
47.4479,33.5401,321.8,1.8,1.3,2023-08-06,1029,Aqua,MODIS,59,61.03,307.1,15.2,D,0
47.4428,33.517,322.4,1.8,1.3,2023-08-06,1029,Aqua,MODIS,61,61.03,307.5,17,D,0
47.9462,35.8792,330.7,1.4,1.2,2023-08-06,1029,Aqua,MODIS,79,61.03,310.3,26.3,D,0
47.9427,35.8615,324,1.4,1.2,2023-08-06,1029,Aqua,MODIS,56,61.03,308.1,13.8,D,0
47.4541,33.5115,353.2,1.8,1.3,2023-08-06,1029,Aqua,MODIS,96,61.03,310,135.6,D,0
46.9029,31.1419,321.8,2.5,1.5,2023-08-06,1029,Aqua,MODIS,46,61.03,306.3,22.4,D,0
47.4855,33.5978,322.8,1.8,1.3,2023-08-06,1029,Aqua,MODIS,52,61.03,306.6,18.8,D,0
47.4705,33.529,333.1,1.8,1.3,2023-08-06,1029,Aqua,MODIS,81,61.03,307.3,45.6,D,0
47.9517,35.8716,332,1.4,1.2,2023-08-06,1029,Aqua,MODIS,80,61.03,311.6,30.1,D,0
47.4535,33.5326,337.7,1.8,1.3,2023-08-06,1029,Aqua,MODIS,85,61.03,308.3,62.2,D,0
47.4483,33.5096,326.4,1.8,1.3,2023-08-06,1029,Aqua,MODIS,47,61.03,308.6,24.9,D,0
47.4648,33.5271,344,1.8,1.3,2023-08-06,1029,Aqua,MODIS,90,61.03,307.1,88.7,D,0
47.4596,33.504,340.1,1.8,1.3,2023-08-06,1029,Aqua,MODIS,87,61.03,308.1,73.1,D,0
47.4915,33.5902,323.4,1.8,1.3,2023-08-06,1029,Aqua,MODIS,65,61.03,306.2,21.8,D,0
47.4761,33.5215,333.1,1.8,1.3,2023-08-06,1029,Aqua,MODIS,81,61.03,307.7,48.5,D,0
47.9887,35.8935,324,1.4,1.2,2023-08-06,1029,Aqua,MODIS,69,61.03,311,14.7,D,0
48.4216,37.9385,322.4,1.1,1.1,2023-08-06,1029,Aqua,MODIS,64,61.03,306.3,12.3,D,0
48.2617,36.6493,323.4,1.3,1.1,2023-08-06,1029,Aqua,MODIS,58,61.03,308.4,12.2,D,0
48.2587,36.6331,324.8,1.3,1.1,2023-08-06,1029,Aqua,MODIS,71,61.03,306.8,14.1,D,0
48.1922,36.1178,322.9,1.3,1.1,2023-08-06,1029,Aqua,MODIS,67,61.03,303.4,15.3,D,0
48.1892,36.1141,326,1.3,1.1,2023-08-06,1029,Aqua,MODIS,73,61.03,304.3,19.1,D,0
48.0052,34.9278,325.6,1.5,1.2,2023-08-06,1029,Aqua,MODIS,71,61.03,308.8,20.8,D,0
48.0012,34.9085,326.9,1.5,1.2,2023-08-06,1029,Aqua,MODIS,74,61.03,309.2,23.8,D,0
47.4666,32.0606,318.3,2.2,1.4,2023-08-06,1029,Aqua,MODIS,51,61.03,303.8,16.4,D,0
47.4602,32.0336,320.7,2.2,1.4,2023-08-06,1029,Aqua,MODIS,63,61.03,302.9,23.1,D,0
48.4273,36.31,326.7,1.3,1.1,2023-08-06,1029,Aqua,MODIS,75,61.03,310.1,19.7,D,0
48.5638,36.9199,324,1.2,1.1,2023-08-06,1029,Aqua,MODIS,66,61.03,307.6,15.3,D,0
48.5609,36.904,319.1,1.2,1.1,2023-08-06,1029,Aqua,MODIS,37,61.03,306,7.7,D,0
47.9391,33.7196,324.4,1.7,1.3,2023-08-06,1029,Aqua,MODIS,70,61.03,302.8,32.1,D,0
47.2553,30.1755,322.1,2.8,1.6,2023-08-06,1029,Aqua,MODIS,68,61.03,302.8,40.5,D,0
47.2587,30.1702,320.9,2.8,1.6,2023-08-06,1029,Aqua,MODIS,67,61.03,302.7,37.1,D,0
47.4087,30.0787,323.6,2.8,1.6,2023-08-06,1029,Aqua,MODIS,72,61.03,301.7,53.5,D,0
47.422,30.071,333.4,2.8,1.6,2023-08-06,1029,Aqua,MODIS,83,61.03,301.4,101.8,D,0
47.3628,29.9433,316.1,2.8,1.6,2023-08-06,1029,Aqua,MODIS,53,61.03,300.8,24.9,D,0
47.4119,30.073,325.2,2.8,1.6,2023-08-06,1029,Aqua,MODIS,75,61.03,301.8,59.9,D,0
47.4252,30.0653,327.4,2.8,1.6,2023-08-06,1029,Aqua,MODIS,78,61.03,300.8,69.7,D,0
49.052,37.119,323.3,1.2,1.1,2023-08-06,1029,Aqua,MODIS,70,61.03,306.2,12.7,D,0
49.0614,37.1151,327,1.2,1.1,2023-08-06,1029,Aqua,MODIS,76,61.03,306.1,17,D,0
49.0585,37.0996,318.8,1.2,1.1,2023-08-06,1029,Aqua,MODIS,28,61.03,305.7,6.4,D,0
48.4438,34.0117,327.4,1.6,1.3,2023-08-06,1029,Aqua,MODIS,76,61.03,307.8,31.4,D,0
48.4393,33.9906,325.2,1.6,1.3,2023-08-06,1029,Aqua,MODIS,73,61.03,308.4,25.6,D,0
47.6488,30.0039,361.4,2.7,1.6,2023-08-06,1029,Aqua,MODIS,100,61.03,303.1,349.5,D,0
47.64,29.9695,374.9,2.7,1.6,2023-08-06,1029,Aqua,MODIS,100,61.03,305.5,539.4,D,0
47.7293,30.2617,321,2.6,1.6,2023-08-06,1029,Aqua,MODIS,68,61.03,302.6,34.8,D,0
47.7214,30.2589,325.9,2.6,1.6,2023-08-06,1029,Aqua,MODIS,76,61.03,302.7,54.1,D,0
47.6527,29.9945,352.5,2.7,1.6,2023-08-06,1029,Aqua,MODIS,96,61.03,301,253.9,D,0
47.6437,29.9601,344.5,2.7,1.6,2023-08-06,1029,Aqua,MODIS,92,61.03,302.8,182.9,D,0
48.5205,33.004,314.7,1.8,1.3,2023-08-06,1029,Aqua,MODIS,25,61.03,302.8,11.5,D,0
49.8358,37.974,315.5,1.1,1,2023-08-06,1029,Aqua,MODIS,46,61.03,302.7,5.5,D,0
49.6019,28.226,330.5,2.9,1.6,2023-08-06,1030,Aqua,MODIS,73,61.03,298.6,113.4,D,0
50.3265,33.6705,314.2,1.5,1.2,2023-08-06,1030,Aqua,MODIS,58,61.03,302.3,10.6,D,0
46.4397,32.3205,323.4,4.6,2,2023-08-06,1207,Aqua,MODIS,66,61.03,302.3,96.9,D,0
47.4148,30.0804,317.3,3.6,1.8,2023-08-06,1207,Aqua,MODIS,49,61.03,301,33.3,D,0
47.6367,29.9604,322.9,3.5,1.8,2023-08-06,1207,Aqua,MODIS,70,61.03,301.9,66.9,D,0
48.4664,29.1507,325.3,3.2,1.7,2023-08-06,1207,Aqua,MODIS,77,61.03,298.2,77.8,D,0
48.4681,29.1588,333.5,3.2,1.7,2023-08-06,1207,Aqua,MODIS,84,61.03,298.4,138.9,D,0
46.4386,32.3297,323.3,4.6,2,2023-08-06,1207,Aqua,MODIS,0,61.03,302.2,92.5,D,0
47.1082,33.6432,307.7,1.1,1,2023-08-06,1904,Terra,MODIS,71,61.03,296.1,6.1,N,0
47.1104,33.6569,308.6,1.1,1,2023-08-06,1904,Terra,MODIS,74,61.03,295.9,6.7,N,0
46.7808,33.4719,308.2,1.1,1,2023-08-06,1904,Terra,MODIS,73,61.03,295.7,6.6,N,2
46.6237,32.9215,334.4,1.1,1.1,2023-08-06,1904,Terra,MODIS,100,61.03,297.5,39,N,0
46.7444,35.1835,314.3,1,1,2023-08-06,1904,Terra,MODIS,89,61.03,295.5,11.7,N,0
48.2234,36.1209,307.8,1,1,2023-08-06,1904,Terra,MODIS,71,61.03,296.6,6.2,N,0
47.3788,31.9903,305.6,1.2,1.1,2023-08-06,1904,Terra,MODIS,64,61.03,294.6,5.6,N,0
47.4831,30.512,307.2,1.4,1.2,2023-08-06,1904,Terra,MODIS,71,61.03,294.4,9.2,N,0
47.4291,30.0292,303.1,1.4,1.2,2023-08-06,1904,Terra,MODIS,53,61.03,292.5,6.7,N,0
47.6942,33.4038,304.3,1.1,1,2023-08-06,1904,Terra,MODIS,55,61.03,294,5.3,N,0
46.6107,34.3221,304.4,1,1,2023-08-06,1904,Terra,MODIS,58,61.03,293.9,5.1,N,0
48.3419,34.0124,311.7,1,1,2023-08-06,1904,Terra,MODIS,82,61.03,295.4,9.9,N,0
48.5327,36.6316,306.5,1,1,2023-08-06,1904,Terra,MODIS,65,61.03,296.4,5.4,N,0
49.002,35.3245,311.9,1,1,2023-08-06,1904,Terra,MODIS,81,61.03,295.9,9.1,N,0
48.3111,30.4565,308.8,1.3,1.1,2023-08-06,1904,Terra,MODIS,75,61.03,293.1,10.6,N,0
48.092,36.9337,315.8,1,1,2023-08-06,1904,Terra,MODIS,92,61.03,296.5,13,N,0
47.1445,33.0272,314.1,1.1,1.1,2023-08-06,1904,Terra,MODIS,88,61.03,296.1,11.9,N,0
47.4891,35.5771,321.6,1,1,2023-08-06,1904,Terra,MODIS,100,61.03,296.3,18.1,N,0
47.491,35.5901,319.8,1,1,2023-08-06,1904,Terra,MODIS,99,61.03,295.1,16.3,N,0
47.0857,33.4473,308.2,1.1,1,2023-08-06,1904,Terra,MODIS,72,61.03,294.8,7.5,N,0
48.4282,29.4811,316.2,1.4,1.2,2023-08-06,1905,Terra,MODIS,93,61.03,293.3,21.4,N,0
49.6909,36.7351,308.1,1,1,2023-08-06,1905,Terra,MODIS,70,61.03,295.4,6.8,N,0
51.2016,31.5181,306.5,1.1,1,2023-08-06,1905,Terra,MODIS,59,61.03,296,5.3,N,0
48.4354,29.518,305.8,1.4,1.2,2023-08-06,1905,Terra,MODIS,57,61.03,291.8,8.8,N,0
48.4318,29.4996,343.2,1.4,1.2,2023-08-06,1905,Terra,MODIS,100,61.03,293.9,81,N,0
48.442,29.4949,307.5,1.4,1.2,2023-08-06,1905,Terra,MODIS,72,61.03,290.9,10.7,N,0
48.431,37.5254,304.2,1,1,2023-08-07,0002,Aqua,MODIS,59,61.03,293.3,5.8,N,0
47.0914,33.4654,310.9,1.1,1,2023-08-07,0002,Aqua,MODIS,81,61.03,292.9,11.8,N,0
47.0932,33.4511,303.3,1.1,1,2023-08-07,0002,Aqua,MODIS,55,61.03,292.3,6.2,N,0
47.1053,33.6593,308.6,1.1,1,2023-08-07,0002,Aqua,MODIS,75,61.03,292.7,9.6,N,0
47.2604,34.7904,304.4,1,1,2023-08-07,0002,Aqua,MODIS,60,61.03,292.3,6.1,N,0
47.2693,34.7929,311,1,1,2023-08-07,0002,Aqua,MODIS,82,61.03,292.5,10.4,N,0
47.2968,36.2326,311.4,1,1,2023-08-07,0002,Aqua,MODIS,83,61.03,295.8,8.7,N,0
47.2987,36.2197,306.6,1,1,2023-08-07,0002,Aqua,MODIS,69,61.03,295.6,5.4,N,0
47.4904,35.6053,303.3,1,1,2023-08-07,0002,Aqua,MODIS,54,61.03,292.3,5.1,N,0
47.4922,35.5922,311.5,1,1,2023-08-07,0002,Aqua,MODIS,83,61.03,292.9,10.5,N,0
48.2096,36.4701,306,1,1,2023-08-07,0002,Aqua,MODIS,66,61.03,294.2,6.1,N,0
49.6923,36.7391,309.3,1,1,2023-08-07,0002,Aqua,MODIS,77,61.03,294.5,8.1,N,0
48.4374,37.5371,320.2,1.6,1.2,2023-08-07,0836,Terra,MODIS,43,61.03,299.6,13.7,D,0
48.9909,35.3244,316.2,1.2,1.1,2023-08-07,0836,Terra,MODIS,51,61.03,299.4,7.1,D,0
48.5782,37.7723,317.4,1.6,1.2,2023-08-07,0836,Terra,MODIS,58,61.03,300.7,13.8,D,0
48.5825,37.7519,316,1.6,1.2,2023-08-07,0836,Terra,MODIS,43,61.03,300.5,10.5,D,0
49.2813,34.7663,315.3,1.2,1.1,2023-08-07,0836,Terra,MODIS,32,61.03,300.4,9.1,D,0
48.8725,38.405,321.5,1.7,1.3,2023-08-07,0836,Terra,MODIS,67,61.03,301.2,24.2,D,0
49.3397,37.9424,319.2,1.6,1.2,2023-08-07,0836,Terra,MODIS,64,61.03,304,16.4,D,0
50.0515,34.893,314,1.1,1.1,2023-08-07,0836,Terra,MODIS,59,61.03,298.4,7.2,D,0
50.1887,35.3714,312.2,1.2,1.1,2023-08-07,0836,Terra,MODIS,51,61.03,299.7,6.2,D,0
49.7145,37.973,315.2,1.5,1.2,2023-08-07,0836,Terra,MODIS,47,61.03,303.8,9.8,D,0
48.483,36.603,319.7,1.4,1.2,2023-08-07,0836,Terra,MODIS,63,61.03,302.4,13.6,D,0
48.4729,36.5983,319.6,1.4,1.2,2023-08-07,0836,Terra,MODIS,35,61.03,301.5,12.9,D,0
48.6013,35.5561,321.7,1.3,1.1,2023-08-07,0836,Terra,MODIS,71,61.03,300.6,14.5,D,0
48.3178,36.5366,318.2,1.4,1.2,2023-08-07,0836,Terra,MODIS,61,61.03,300.8,11,D,0
48.198,37.0775,333,1.5,1.2,2023-08-07,0836,Terra,MODIS,83,61.03,302.4,42.8,D,0
48.194,37.0969,316.4,1.5,1.2,2023-08-07,0836,Terra,MODIS,35,61.03,301.3,10.2,D,0
48.4867,36.5848,322.5,1.4,1.2,2023-08-07,0836,Terra,MODIS,72,61.03,301.9,18,D,0
48.4214,37.5458,324.6,1.6,1.2,2023-08-07,0836,Terra,MODIS,52,61.03,301.7,22.9,D,0
48.4255,37.5257,335.7,1.6,1.2,2023-08-07,0836,Terra,MODIS,81,61.03,303,50.4,D,0
48.4269,37.5319,344.5,1.6,1.2,2023-08-07,0836,Terra,MODIS,86,61.03,302.8,78.6,D,0
47.7627,29.9624,319.9,1,1,2023-08-07,0837,Terra,MODIS,61,61.03,297.8,12.6,D,0
48.111,36.7615,319.8,1.5,1.2,2023-08-07,0837,Terra,MODIS,66,61.03,300.7,15.8,D,0
48.1037,36.7722,320.3,1.5,1.2,2023-08-07,0837,Terra,MODIS,52,61.03,302,15.9,D,0
48.2053,35.5417,325.6,1.3,1.1,2023-08-07,0837,Terra,MODIS,77,61.03,296.9,23.5,D,0
47.6683,37.7401,324.4,1.7,1.3,2023-08-07,0837,Terra,MODIS,72,61.03,302.5,28.7,D,0
47.6637,37.7615,320.6,1.7,1.3,2023-08-07,0837,Terra,MODIS,61,61.03,302.1,20.8,D,0
47.8397,36.8064,322,1.5,1.2,2023-08-07,0837,Terra,MODIS,70,61.03,299.8,21.8,D,0
48.6286,31.6524,319,1,1,2023-08-07,0837,Terra,MODIS,70,61.03,295.5,10.8,D,0
47.6878,35.9834,325.9,1.4,1.2,2023-08-07,0837,Terra,MODIS,76,61.03,302.8,19.6,D,0
48.0153,33.6982,327.2,1.1,1.1,2023-08-07,0837,Terra,MODIS,79,61.03,303.2,21.3,D,0
48.0128,33.7127,323.3,1.1,1.1,2023-08-07,0837,Terra,MODIS,74,61.03,301.7,15.2,D,0
48.0062,33.6947,319,1.1,1.1,2023-08-07,0837,Terra,MODIS,61,61.03,301.4,10.6,D,0
47.1969,37.4398,318,1.7,1.3,2023-08-07,0837,Terra,MODIS,35,61.03,300.8,12.7,D,0
47.6879,34.7257,318.1,1.2,1.1,2023-08-07,0837,Terra,MODIS,52,61.03,301.1,8.8,D,0
47.685,34.7414,318.5,1.2,1.1,2023-08-07,0837,Terra,MODIS,51,61.03,300.8,9.5,D,0
47.3067,36.3832,321.9,1.5,1.2,2023-08-07,0837,Terra,MODIS,57,61.03,304.2,13.9,D,0
47.2113,36.7991,323.4,1.6,1.2,2023-08-07,0837,Terra,MODIS,67,61.03,301.7,20.4,D,0
48.147,30.8995,321.2,1,1,2023-08-07,0837,Terra,MODIS,75,61.03,297.7,12.2,D,0
